row,col,level,conductance,conductance_uS
58,15,1,0.034483,4.41
58,16,14,0.482759,48.79
58,17,13,0.448276,45.38
58,18,15,0.517241,52.21
58,19,6,0.206897,21.48
58,20,15,0.517241,52.21
58,21,1,0.034483,4.41
58,22,17,0.586207,59.03
58,23,0,0.000000,1.00
58,24,18,0.620690,62.45
58,25,10,0.344828,35.14
58,26,16,0.551724,55.62
58,27,13,0.448276,45.38
58,28,14,0.482759,48.79
58,29,14,0.482759,48.79
58,30,16,0.551724,55.62
58,31,11,0.379310,38.55
58,32,0,0.000000,1.00
58,33,29,1.000000,100.00
58,34,5,0.172414,18.07
58,35,24,0.827586,82.93
58,36,28,0.965517,96.59
58,37,25,0.862069,86.34
58,38,0,0.000000,1.00
58,39,26,0.896552,89.76
58,40,16,0.551724,55.62
58,41,23,0.793103,79.52
58,42,2,0.068966,7.83
58,43,9,0.310345,31.72
58,44,22,0.758621,76.10
58,45,24,0.827586,82.93
58,46,1,0.034483,4.41
58,47,28,0.965517,96.59
58,48,24,0.827586,82.93
58,49,23,0.793103,79.52
58,50,15,0.517241,52.21
58,51,24,0.827586,82.93
58,52,27,0.931034,93.17
58,53,3,0.103448,11.24
58,54,27,0.931034,93.17
58,55,25,0.862069,86.34
58,56,3,0.103448,11.24
58,57,11,0.379310,38.55
58,58,4,0.137931,14.66
58,59,16,0.551724,55.62
58,60,5,0.172414,18.07
58,61,1,0.034483,4.41
58,62,14,0.482759,48.79
58,63,21,0.724138,72.69
59,0,20,0.689655,69.28
59,1,8,0.275862,28.31
59,2,5,0.172414,18.07
59,3,11,0.379310,38.55
59,4,11,0.379310,38.55
59,5,14,0.482759,48.79
59,6,23,0.793103,79.52
59,7,8,0.275862,28.31
59,8,12,0.413793,41.97
59,9,17,0.586207,59.03
59,10,27,0.931034,93.17
59,11,23,0.793103,79.52
59,12,27,0.931034,93.17
59,13,18,0.620690,62.45
59,14,8,0.275862,28.31
59,15,27,0.931034,93.17
59,16,11,0.379310,38.55
59,17,23,0.793103,79.52
59,18,15,0.517241,52.21
59,19,25,0.862069,86.34
59,20,27,0.931034,93.17
59,21,13,0.448276,45.38
59,22,13,0.448276,45.38
59,23,18,0.620690,62.45
59,24,27,0.931034,93.17
59,25,5,0.172414,18.07
59,26,29,1.000000,100.00
59,27,19,0.655172,65.86
59,28,3,0.103448,11.24
59,29,3,0.103448,11.24
59,30,19,0.655172,65.86
59,31,27,0.931034,93.17
59,32,2,0.068966,7.83
59,33,15,0.517241,52.21
59,34,17,0.586207,59.03
59,35,14,0.482759,48.79
59,36,19,0.655172,65.86
59,37,11,0.379310,38.55
59,38,2,0.068966,7.83
59,39,21,0.724138,72.69
59,40,3,0.103448,11.24
59,41,27,0.931034,93.17
59,42,29,1.000000,100.00
59,43,12,0.413793,41.97
59,44,5,0.172414,18.07
59,45,14,0.482759,48.79
59,46,19,0.655172,65.86
59,47,27,0.931034,93.17
59,48,5,0.172414,18.07
59,49,8,0.275862,28.31
59,50,3,0.103448,11.24
59,51,22,0.758621,76.10
59,52,5,0.172414,18.07
59,53,18,0.620690,62.45
59,54,22,0.758621,76.10
59,55,20,0.689655,69.28
59,56,15,0.517241,52.21
59,57,28,0.965517,96.59
59,58,7,0.241379,24.90
59,59,27,0.931034,93.17
59,60,16,0.551724,55.62
59,61,27,0.931034,93.17
59,62,16,0.551724,55.62
59,63,16,0.551724,55.62
60,0,12,0.413793,41.97
60,1,19,0.655172,65.86
60,2,26,0.896552,89.76
60,3,6,0.206897,21.48
60,4,11,0.379310,38.55
60,5,19,0.655172,65.86
60,6,24,0.827586,82.93
60,7,18,0.620690,62.45
60,8,24,0.827586,82.93
60,9,23,0.793103,79.52
60,10,5,0.172414,18.07
60,11,21,0.724138,72.69
60,12,18,0.620690,62.45
60,13,20,0.689655,69.28
60,14,13,0.448276,45.38
60,15,16,0.551724,55.62
60,16,2,0.068966,7.83
60,17,5,0.172414,18.07
60,18,24,0.827586,82.93
60,19,14,0.482759,48.79
60,20,0,0.000000,1.00
60,21,10,0.344828,35.14
60,22,17,0.586207,59.03
60,23,17,0.586207,59.03
60,24,6,0.206897,21.48
60,25,23,0.793103,79.52
60,26,14,0.482759,48.79
60,27,2,0.068966,7.83
60,28,17,0.586207,59.03
60,29,26,0.896552,89.76
60,30,7,0.241379,24.90
60,31,18,0.620690,62.45
60,32,19,0.655172,65.86
60,33,0,0.000000,1.00
60,34,24,0.827586,82.93
60,35,22,0.758621,76.10
60,36,29,1.000000,100.00
60,37,10,0.344828,35.14
60,38,20,0.689655,69.28
60,39,17,0.586207,59.03
60,40,15,0.517241,52.21
60,41,10,0.344828,35.14
60,42,1,0.034483,4.41
60,43,3,0.103448,11.24
60,44,1,0.034483,4.41
60,45,6,0.206897,21.48
60,46,4,0.137931,14.66
60,47,20,0.689655,69.28
60,48,4,0.137931,14.66
60,49,12,0.413793,41.97
60,50,8,0.275862,28.31
60,51,19,0.655172,65.86
60,52,5,0.172414,18.07
60,53,5,0.172414,18.07
60,54,7,0.241379,24.90
60,55,10,0.344828,35.14
60,56,24,0.827586,82.93
60,57,21,0.724138,72.69
60,58,21,0.724138,72.69
60,59,27,0.931034,93.17
60,60,2,0.068966,7.83
60,61,24,0.827586,82.93
60,62,25,0.862069,86.34
60,63,2,0.068966,7.83
61,0,6,0.206897,21.48
61,1,10,0.344828,35.14
61,2,11,0.379310,38.55
61,3,23,0.793103,79.52
61,4,19,0.655172,65.86
61,5,6,0.206897,21.48
61,6,19,0.655172,65.86
61,7,21,0.724138,72.69
61,8,16,0.551724,55.62
61,9,3,0.103448,11.24
61,10,19,0.655172,65.86
61,11,0,0.000000,1.00
61,12,21,0.724138,72.69
61,13,24,0.827586,82.93
61,14,15,0.517241,52.21
61,15,7,0.241379,24.90
61,16,0,0.000000,1.00
61,17,8,0.275862,28.31
61,18,10,0.344828,35.14
61,19,22,0.758621,76.10
61,20,26,0.896552,89.76
61,21,22,0.758621,76.10
61,22,14,0.482759,48.79
61,23,29,1.000000,100.00
61,24,19,0.655172,65.86
61,25,2,0.068966,7.83
61,26,17,0.586207,59.03
61,27,3,0.103448,11.24
61,28,26,0.896552,89.76
61,29,11,0.379310,38.55
61,30,7,0.241379,24.90
61,31,11,0.379310,38.55
61,32,5,0.172414,18.07
61,33,16,0.551724,55.62
61,34,13,0.448276,45.38
61,35,9,0.310345,31.72
61,36,16,0.551724,55.62
61,37,23,0.793103,79.52
61,38,16,0.551724,55.62
61,39,13,0.448276,45.38
61,40,4,0.137931,14.66
61,41,2,0.068966,7.83
61,42,0,0.000000,1.00
61,43,4,0.137931,14.66
61,44,7,0.241379,24.90
61,45,9,0.310345,31.72
61,46,15,0.517241,52.21
61,47,14,0.482759,48.79
61,48,0,0.000000,1.00
61,49,16,0.551724,55.62
61,50,28,0.965517,96.59
61,51,16,0.551724,55.62
61,52,25,0.862069,86.34
61,53,14,0.482759,48.79
61,54,5,0.172414,18.07
61,55,21,0.724138,72.69
61,56,22,0.758621,76.10
61,57,22,0.758621,76.10
61,58,20,0.689655,69.28
61,59,26,0.896552,89.76
61,60,16,0.551724,55.62
61,61,6,0.206897,21.48
61,62,9,0.310345,31.72
61,63,8,0.275862,28.31
62,0,24,0.827586,82.93
62,1,2,0.068966,7.83
62,2,1,0.034483,4.41
62,3,5,0.172414,18.07
62,4,15,0.517241,52.21
62,5,16,0.551724,55.62
62,6,4,0.137931,14.66
62,7,15,0.517241,52.21
62,8,21,0.724138,72.69
62,9,2,0.068966,7.83
62,10,19,0.655172,65.86
62,11,4,0.137931,14.66
62,12,12,0.413793,41.97
62,13,6,0.206897,21.48
62,14,8,0.275862,28.31
62,15,12,0.413793,41.97
62,16,24,0.827586,82.93
62,17,6,0.206897,21.48
62,18,13,0.448276,45.38
62,19,8,0.275862,28.31
62,20,4,0.137931,14.66
62,21,12,0.413793,41.97
62,22,11,0.379310,38.55
62,23,12,0.413793,41.97
62,24,17,0.586207,59.03
62,25,10,0.344828,35.14
62,26,13,0.448276,45.38
62,27,3,0.103448,11.24
62,28,17,0.586207,59.03
62,29,13,0.448276,45.38
62,30,18,0.620690,62.45
62,31,2,0.068966,7.83
62,32,24,0.827586,82.93
62,33,15,0.517241,52.21
62,34,29,1.000000,100.00
62,35,8,0.275862,28.31
62,36,16,0.551724,55.62
62,37,9,0.310345,31.72
62,38,25,0.862069,86.34
62,39,5,0.172414,18.07
62,40,5,0.172414,18.07
62,41,27,0.931034,93.17
62,42,28,0.965517,96.59
62,43,24,0.827586,82.93
62,44,11,0.379310,38.55
62,45,23,0.793103,79.52
62,46,20,0.689655,69.28
62,47,28,0.965517,96.59
62,48,24,0.827586,82.93
62,49,23,0.793103,79.52
62,50,17,0.586207,59.03
62,51,26,0.896552,89.76
62,52,14,0.482759,48.79
62,53,25,0.862069,86.34
62,54,0,0.000000,1.00
62,55,10,0.344828,35.14
62,56,23,0.793103,79.52
62,57,26,0.896552,89.76
62,58,5,0.172414,18.07
62,59,24,0.827586,82.93
62,60,29,1.000000,100.00
62,61,15,0.517241,52.21
62,62,20,0.689655,69.28
62,63,28,0.965517,96.59
63,0,6,0.206897,21.48
63,1,28,0.965517,96.59
63,2,7,0.241379,24.90
63,3,2,0.068966,7.83
63,4,28,0.965517,96.59
63,5,18,0.620690,62.45
63,6,22,0.758621,76.10
63,7,14,0.482759,48.79
63,8,17,0.586207,59.03
63,9,27,0.931034,93.17
63,10,27,0.931034,93.17
63,11,17,0.586207,59.03
63,12,9,0.310345,31.72
63,13,15,0.517241,52.21
63,14,27,0.931034,93.17
63,15,17,0.586207,59.03
63,16,27,0.931034,93.17
63,17,25,0.862069,86.34
63,18,14,0.482759,48.79
63,19,12,0.413793,41.97
63,20,13,0.448276,45.38
63,21,13,0.448276,45.38
63,22,4,0.137931,14.66
63,23,23,0.793103,79.52
63,24,14,0.482759,48.79
63,25,16,0.551724,55.62
63,26,14,0.482759,48.79
63,27,10,0.344828,35.14
63,28,7,0.241379,24.90
63,29,0,0.000000,1.00
63,30,11,0.379310,38.55
63,31,22,0.758621,76.10
63,32,0,0.000000,1.00
63,33,13,0.448276,45.38
63,34,18,0.620690,62.45
63,35,16,0.551724,55.62
63,36,17,0.586207,59.03
63,37,15,0.517241,52.21
63,38,13,0.448276,45.38
63,39,25,0.862069,86.34
63,40,12,0.413793,41.97
63,41,12,0.413793,41.97
63,42,26,0.896552,89.76
63,43,9,0.310345,31.72
63,44,28,0.965517,96.59
63,45,22,0.758621,76.10
63,46,9,0.310345,31.72
63,47,18,0.620690,62.45
63,48,2,0.068966,7.83
63,49,22,0.758621,76.10
63,50,18,0.620690,62.45
63,51,18,0.620690,62.45
63,52,28,0.965517,96.59
63,53,28,0.965517,96.59
63,54,19,0.655172,65.86
63,55,2,0.068966,7.83
63,56,11,0.379310,38.55
63,57,27,0.931034,93.17
63,58,1,0.034483,4.41
63,59,8,0.275862,28.31
63,60,27,0.931034,93.17
63,61,9,0.310345,31.72
63,62,13,0.448276,45.38
63,63,8,0.275862,28.31
